Program,Year,Period,Week Ending,State,Data Item,Value,CV (%)
SURVEY,1994,YEAR,,MICHIGAN,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.9,
SURVEY,1994,YEAR,,MINNESOTA,"HAY, ALFALFA - ACRES HARVESTED","1,600,000",
SURVEY,1994,YEAR,,MINNESOTA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","449,920,000",
SURVEY,1994,YEAR,,MINNESOTA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","5,920,000",
SURVEY,1994,YEAR,,MINNESOTA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.7,
SURVEY,1994,YEAR,,MISSOURI,"HAY, ALFALFA - ACRES HARVESTED","450,000",
SURVEY,1994,YEAR,,MISSOURI,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","122,220,000",
SURVEY,1994,YEAR,,MISSOURI,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,260,000",
SURVEY,1994,YEAR,,MISSOURI,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.8,
SURVEY,1994,YEAR,,MONTANA,"HAY, ALFALFA - ACRES HARVESTED","1,550,000",
SURVEY,1994,YEAR,,MONTANA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","254,898,000",
SURVEY,1994,YEAR,,MONTANA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","3,565,000",
SURVEY,1994,YEAR,,MONTANA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.3,
SURVEY,1994,YEAR,,NEBRASKA,"HAY, ALFALFA - ACRES HARVESTED","1,400,000",
SURVEY,1994,YEAR,,NEBRASKA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","282,240,000",
SURVEY,1994,YEAR,,NEBRASKA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","5,040,000",
SURVEY,1994,YEAR,,NEBRASKA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.6,
SURVEY,1994,YEAR,,NEVADA,"HAY, ALFALFA - ACRES HARVESTED","240,000",
SURVEY,1994,YEAR,,NEVADA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","99,588,000",
SURVEY,1994,YEAR,,NEVADA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,032,000",
SURVEY,1994,YEAR,,NEVADA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.3,
SURVEY,1994,YEAR,,NEW HAMPSHIRE,"HAY, ALFALFA - ACRES HARVESTED","19,000",
SURVEY,1994,YEAR,,NEW HAMPSHIRE,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","5,120,000",
SURVEY,1994,YEAR,,NEW HAMPSHIRE,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","40,000",
SURVEY,1994,YEAR,,NEW HAMPSHIRE,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.1,
SURVEY,1994,YEAR,,NEW JERSEY,"HAY, ALFALFA - ACRES HARVESTED","30,000",
SURVEY,1994,YEAR,,NEW JERSEY,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","13,764,000",
SURVEY,1994,YEAR,,NEW JERSEY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","111,000",
SURVEY,1994,YEAR,,NEW JERSEY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.7,
SURVEY,1994,YEAR,,NEW MEXICO,"HAY, ALFALFA - ACRES HARVESTED","250,000",
SURVEY,1994,YEAR,,NEW MEXICO,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","159,900,000",
SURVEY,1994,YEAR,,NEW MEXICO,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,300,000",
SURVEY,1994,YEAR,,NEW MEXICO,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",5.2,
SURVEY,1994,YEAR,,NEW YORK,"HAY, ALFALFA - ACRES HARVESTED","620,000",
SURVEY,1994,YEAR,,NEW YORK,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","170,097,000",
SURVEY,1994,YEAR,,NEW YORK,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,829,000",
SURVEY,1994,YEAR,,NEW YORK,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3,
SURVEY,1994,YEAR,,NORTH CAROLINA,"HAY, ALFALFA - ACRES HARVESTED","20,000",
SURVEY,1994,YEAR,,NORTH CAROLINA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","6,720,000",
SURVEY,1994,YEAR,,NORTH CAROLINA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","60,000",
SURVEY,1994,YEAR,,NORTH CAROLINA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.95,
SURVEY,1994,YEAR,,NORTH DAKOTA,"HAY, ALFALFA - ACRES HARVESTED","1,450,000",
SURVEY,1994,YEAR,,NORTH DAKOTA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","147,393,000",
SURVEY,1994,YEAR,,NORTH DAKOTA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","2,755,000",
SURVEY,1994,YEAR,,NORTH DAKOTA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",1.9,
SURVEY,1994,YEAR,,OHIO,"HAY, ALFALFA - ACRES HARVESTED","660,000",
SURVEY,1994,YEAR,,OHIO,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","288,288,000",
SURVEY,1994,YEAR,,OHIO,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","2,772,000",
SURVEY,1994,YEAR,,OHIO,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.2,
SURVEY,1994,YEAR,,OKLAHOMA,"HAY, ALFALFA - ACRES HARVESTED","340,000",
SURVEY,1994,YEAR,,OKLAHOMA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","113,645,000",
SURVEY,1994,YEAR,,OKLAHOMA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,190,000",
SURVEY,1994,YEAR,,OKLAHOMA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.5,
SURVEY,1994,YEAR,,OREGON,"HAY, ALFALFA - ACRES HARVESTED","410,000",
SURVEY,1994,YEAR,,OREGON,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","167,280,000",
SURVEY,1994,YEAR,,OREGON,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,640,000",
SURVEY,1994,YEAR,,OREGON,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4,
SURVEY,1994,YEAR,,PENNSYLVANIA,"HAY, ALFALFA - ACRES HARVESTED","800,000",
SURVEY,1994,YEAR,,PENNSYLVANIA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","268,800,000",
SURVEY,1994,YEAR,,PENNSYLVANIA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","2,400,000",
SURVEY,1994,YEAR,,PENNSYLVANIA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3,
SURVEY,1994,YEAR,,RHODE ISLAND,"HAY, ALFALFA - ACRES HARVESTED","2,000",
SURVEY,1994,YEAR,,RHODE ISLAND,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","710,000",
SURVEY,1994,YEAR,,RHODE ISLAND,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","5,000",
SURVEY,1994,YEAR,,RHODE ISLAND,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.5,
SURVEY,1994,YEAR,,SOUTH DAKOTA,"HAY, ALFALFA - ACRES HARVESTED","2,500,000",
SURVEY,1994,YEAR,,SOUTH DAKOTA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","325,500,000",
SURVEY,1994,YEAR,,SOUTH DAKOTA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","5,250,000",
SURVEY,1994,YEAR,,SOUTH DAKOTA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.1,
SURVEY,1994,YEAR,,TENNESSEE,"HAY, ALFALFA - ACRES HARVESTED","50,000",
SURVEY,1994,YEAR,,TENNESSEE,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","15,923,000",
SURVEY,1994,YEAR,,TENNESSEE,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","165,000",
SURVEY,1994,YEAR,,TENNESSEE,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.3,
SURVEY,1994,YEAR,,TEXAS,"HAY, ALFALFA - ACRES HARVESTED","90,000",
SURVEY,1994,YEAR,,TEXAS,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","48,600,000",
SURVEY,1994,YEAR,,TEXAS,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","405,000",
SURVEY,1994,YEAR,,TEXAS,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.5,
SURVEY,1994,YEAR,,UTAH,"HAY, ALFALFA - ACRES HARVESTED","525,000",
SURVEY,1994,YEAR,,UTAH,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","176,400,000",
SURVEY,1994,YEAR,,UTAH,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","2,205,000",
SURVEY,1994,YEAR,,UTAH,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.2,
SURVEY,1994,YEAR,,VERMONT,"HAY, ALFALFA - ACRES HARVESTED","100,000",
SURVEY,1994,YEAR,,VERMONT,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","21,560,000",
SURVEY,1994,YEAR,,VERMONT,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","220,000",
SURVEY,1994,YEAR,,VERMONT,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.2,
SURVEY,1994,YEAR,,VIRGINIA,"HAY, ALFALFA - ACRES HARVESTED","130,000",
SURVEY,1994,YEAR,,VIRGINIA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","47,151,000",
SURVEY,1994,YEAR,,VIRGINIA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","403,000",
SURVEY,1994,YEAR,,VIRGINIA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.1,
SURVEY,1994,YEAR,,WASHINGTON,"HAY, ALFALFA - ACRES HARVESTED","470,000",
SURVEY,1994,YEAR,,WASHINGTON,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","191,079,000",
SURVEY,1994,YEAR,,WASHINGTON,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","2,209,000",
SURVEY,1994,YEAR,,WASHINGTON,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.7,
SURVEY,1994,YEAR,,WEST VIRGINIA,"HAY, ALFALFA - ACRES HARVESTED","50,000",
SURVEY,1994,YEAR,,WEST VIRGINIA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","17,120,000",
SURVEY,1994,YEAR,,WEST VIRGINIA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","160,000",
SURVEY,1994,YEAR,,WEST VIRGINIA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.2,
SURVEY,1994,YEAR,,WISCONSIN,"HAY, ALFALFA - ACRES HARVESTED","2,300,000",
SURVEY,1994,YEAR,,WISCONSIN,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","408,250,000",
SURVEY,1994,YEAR,,WISCONSIN,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","5,750,000",
SURVEY,1994,YEAR,,WISCONSIN,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.5,
SURVEY,1994,YEAR,,WYOMING,"HAY, ALFALFA - ACRES HARVESTED","610,000",
SURVEY,1994,YEAR,,WYOMING,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","119,255,000",
SURVEY,1994,YEAR,,WYOMING,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,403,000",
SURVEY,1994,YEAR,,WYOMING,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.3,
SURVEY,1993,YEAR,,ARIZONA,"HAY, ALFALFA - ACRES HARVESTED","150,000",
SURVEY,1993,YEAR,,ARIZONA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","103,785,000",
SURVEY,1993,YEAR,,ARIZONA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,110,000",
SURVEY,1993,YEAR,,ARIZONA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",7.4,
SURVEY,1993,YEAR,,ARKANSAS,"HAY, ALFALFA - ACRES HARVESTED","30,000",
SURVEY,1993,YEAR,,ARKANSAS,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","9,540,000",
SURVEY,1993,YEAR,,ARKANSAS,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","90,000",
SURVEY,1993,YEAR,,ARKANSAS,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3,
SURVEY,1993,YEAR,,CALIFORNIA,"HAY, ALFALFA - ACRES HARVESTED","920,000",
SURVEY,1993,YEAR,,CALIFORNIA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","666,540,000",
SURVEY,1993,YEAR,,CALIFORNIA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","6,348,000",
SURVEY,1993,YEAR,,CALIFORNIA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",6.9,
SURVEY,1993,YEAR,,COLORADO,"HAY, ALFALFA - ACRES HARVESTED","850,000",
SURVEY,1993,YEAR,,COLORADO,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","248,710,000",
SURVEY,1993,YEAR,,COLORADO,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","3,230,000",
SURVEY,1993,YEAR,,COLORADO,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.8,
SURVEY,1993,YEAR,,CONNECTICUT,"HAY, ALFALFA - ACRES HARVESTED","20,000",
SURVEY,1993,YEAR,,CONNECTICUT,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","6,576,000",
SURVEY,1993,YEAR,,CONNECTICUT,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","48,000",
SURVEY,1993,YEAR,,CONNECTICUT,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.4,
SURVEY,1993,YEAR,,DELAWARE,"HAY, ALFALFA - ACRES HARVESTED","5,000",
SURVEY,1993,YEAR,,DELAWARE,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","2,014,000",
SURVEY,1993,YEAR,,DELAWARE,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","19,000",
SURVEY,1993,YEAR,,DELAWARE,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.8,
SURVEY,1993,YEAR,,IDAHO,"HAY, ALFALFA - ACRES HARVESTED","1,050,000",
SURVEY,1993,YEAR,,IDAHO,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","344,400,000",
SURVEY,1993,YEAR,,IDAHO,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","4,200,000",
SURVEY,1993,YEAR,,IDAHO,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4,
SURVEY,1993,YEAR,,ILLINOIS,"HAY, ALFALFA - ACRES HARVESTED","740,000",
SURVEY,1993,YEAR,,ILLINOIS,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","253,080,000",
SURVEY,1993,YEAR,,ILLINOIS,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","2,812,000",
SURVEY,1993,YEAR,,ILLINOIS,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.8,
SURVEY,1993,YEAR,,INDIANA,"HAY, ALFALFA - ACRES HARVESTED","330,000",
SURVEY,1993,YEAR,,INDIANA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","106,260,000",
SURVEY,1993,YEAR,,INDIANA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,320,000",
SURVEY,1993,YEAR,,INDIANA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4,
SURVEY,1993,YEAR,,IOWA,"HAY, ALFALFA - ACRES HARVESTED","1,550,000",
SURVEY,1993,YEAR,,IOWA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","373,559,000",
SURVEY,1993,YEAR,,IOWA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","3,953,000",
SURVEY,1993,YEAR,,IOWA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.55,
SURVEY,1993,YEAR,,KANSAS,"HAY, ALFALFA - ACRES HARVESTED","850,000",
SURVEY,1993,YEAR,,KANSAS,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","237,405,000",
SURVEY,1993,YEAR,,KANSAS,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","3,230,000",
SURVEY,1993,YEAR,,KANSAS,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.8,
SURVEY,1993,YEAR,,KENTUCKY,"HAY, ALFALFA - ACRES HARVESTED","300,000",
SURVEY,1993,YEAR,,KENTUCKY,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","122,100,000",
SURVEY,1993,YEAR,,KENTUCKY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,110,000",
SURVEY,1993,YEAR,,KENTUCKY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.7,
SURVEY,1993,YEAR,,MAINE,"HAY, ALFALFA - ACRES HARVESTED","19,000",
SURVEY,1993,YEAR,,MAINE,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","6,360,000",
SURVEY,1993,YEAR,,MAINE,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","53,000",
SURVEY,1993,YEAR,,MAINE,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.8,
SURVEY,1993,YEAR,,MARYLAND,"HAY, ALFALFA - ACRES HARVESTED","65,000",
SURVEY,1993,YEAR,,MARYLAND,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","21,614,000",
SURVEY,1993,YEAR,,MARYLAND,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","202,000",
SURVEY,1993,YEAR,,MARYLAND,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.1,
SURVEY,1993,YEAR,,MASSACHUSETTS,"HAY, ALFALFA - ACRES HARVESTED","31,000",
SURVEY,1993,YEAR,,MASSACHUSETTS,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","9,443,000",
SURVEY,1993,YEAR,,MASSACHUSETTS,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","71,000",
SURVEY,1993,YEAR,,MASSACHUSETTS,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.3,
SURVEY,1993,YEAR,,MICHIGAN,"HAY, ALFALFA - ACRES HARVESTED","1,100,000",
SURVEY,1993,YEAR,,MICHIGAN,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","323,400,000",
SURVEY,1993,YEAR,,MICHIGAN,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","4,620,000",
SURVEY,1993,YEAR,,MICHIGAN,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.2,
SURVEY,1993,YEAR,,MINNESOTA,"HAY, ALFALFA - ACRES HARVESTED","1,600,000",
SURVEY,1993,YEAR,,MINNESOTA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","475,200,000",
SURVEY,1993,YEAR,,MINNESOTA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","4,800,000",
SURVEY,1993,YEAR,,MINNESOTA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3,
SURVEY,1993,YEAR,,MISSOURI,"HAY, ALFALFA - ACRES HARVESTED","550,000",
SURVEY,1993,YEAR,,MISSOURI,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","135,135,000",
SURVEY,1993,YEAR,,MISSOURI,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,485,000",
SURVEY,1993,YEAR,,MISSOURI,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.7,
SURVEY,1993,YEAR,,MONTANA,"HAY, ALFALFA - ACRES HARVESTED","1,450,000",
SURVEY,1993,YEAR,,MONTANA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","241,860,000",
SURVEY,1993,YEAR,,MONTANA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","3,480,000",
SURVEY,1993,YEAR,,MONTANA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.4,
SURVEY,1993,YEAR,,NEBRASKA,"HAY, ALFALFA - ACRES HARVESTED","1,400,000",
SURVEY,1993,YEAR,,NEBRASKA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","247,520,000",
SURVEY,1993,YEAR,,NEBRASKA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","4,760,000",
SURVEY,1993,YEAR,,NEBRASKA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.4,
SURVEY,1993,YEAR,,NEVADA,"HAY, ALFALFA - ACRES HARVESTED","235,000",
SURVEY,1993,YEAR,,NEVADA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","102,883,000",
SURVEY,1993,YEAR,,NEVADA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,034,000",
SURVEY,1993,YEAR,,NEVADA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.4,
SURVEY,1993,YEAR,,NEW HAMPSHIRE,"HAY, ALFALFA - ACRES HARVESTED","16,000",
SURVEY,1993,YEAR,,NEW HAMPSHIRE,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","4,921,000",
SURVEY,1993,YEAR,,NEW HAMPSHIRE,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","37,000",
SURVEY,1993,YEAR,,NEW HAMPSHIRE,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.3,
SURVEY,1993,YEAR,,NEW JERSEY,"HAY, ALFALFA - ACRES HARVESTED","30,000",
SURVEY,1993,YEAR,,NEW JERSEY,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","8,901,000",
SURVEY,1993,YEAR,,NEW JERSEY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","69,000",
SURVEY,1993,YEAR,,NEW JERSEY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.3,
SURVEY,1993,YEAR,,NEW MEXICO,"HAY, ALFALFA - ACRES HARVESTED","255,000",
SURVEY,1993,YEAR,,NEW MEXICO,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","136,605,000",
SURVEY,1993,YEAR,,NEW MEXICO,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,301,000",
SURVEY,1993,YEAR,,NEW MEXICO,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",5.1,
SURVEY,1993,YEAR,,NEW YORK,"HAY, ALFALFA - ACRES HARVESTED","700,000",
SURVEY,1993,YEAR,,NEW YORK,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","166,355,000",
SURVEY,1993,YEAR,,NEW YORK,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,715,000",
SURVEY,1993,YEAR,,NEW YORK,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.45,
SURVEY,1993,YEAR,,NORTH CAROLINA,"HAY, ALFALFA - ACRES HARVESTED","20,000",
SURVEY,1993,YEAR,,NORTH CAROLINA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","4,360,000",
SURVEY,1993,YEAR,,NORTH CAROLINA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","40,000",
SURVEY,1993,YEAR,,NORTH CAROLINA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2,
SURVEY,1993,YEAR,,NORTH DAKOTA,"HAY, ALFALFA - ACRES HARVESTED","1,700,000",
SURVEY,1993,YEAR,,NORTH DAKOTA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","182,495,000",
SURVEY,1993,YEAR,,NORTH DAKOTA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","3,230,000",
SURVEY,1993,YEAR,,NORTH DAKOTA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",1.9,
SURVEY,1993,YEAR,,OHIO,"HAY, ALFALFA - ACRES HARVESTED","650,000",
SURVEY,1993,YEAR,,OHIO,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","252,525,000",
SURVEY,1993,YEAR,,OHIO,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","2,275,000",
SURVEY,1993,YEAR,,OHIO,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.5,
SURVEY,1993,YEAR,,OKLAHOMA,"HAY, ALFALFA - ACRES HARVESTED","330,000",
SURVEY,1993,YEAR,,OKLAHOMA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","112,266,000",
SURVEY,1993,YEAR,,OKLAHOMA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,188,000",
SURVEY,1993,YEAR,,OKLAHOMA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.6,
SURVEY,1993,YEAR,,OREGON,"HAY, ALFALFA - ACRES HARVESTED","420,000",
SURVEY,1993,YEAR,,OREGON,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","178,164,000",
SURVEY,1993,YEAR,,OREGON,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,764,000",
SURVEY,1993,YEAR,,OREGON,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.2,
SURVEY,1993,YEAR,,PENNSYLVANIA,"HAY, ALFALFA - ACRES HARVESTED","780,000",
SURVEY,1993,YEAR,,PENNSYLVANIA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","262,392,000",
SURVEY,1993,YEAR,,PENNSYLVANIA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","2,262,000",
SURVEY,1993,YEAR,,PENNSYLVANIA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.9,
SURVEY,1993,YEAR,,RHODE ISLAND,"HAY, ALFALFA - ACRES HARVESTED","2,000",
SURVEY,1993,YEAR,,RHODE ISLAND,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","588,000",
SURVEY,1993,YEAR,,RHODE ISLAND,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","4,000",
SURVEY,1993,YEAR,,RHODE ISLAND,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2,
SURVEY,1993,YEAR,,SOUTH DAKOTA,"HAY, ALFALFA - ACRES HARVESTED","2,300,000",
SURVEY,1993,YEAR,,SOUTH DAKOTA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","388,700,000",
SURVEY,1993,YEAR,,SOUTH DAKOTA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","5,980,000",
SURVEY,1993,YEAR,,SOUTH DAKOTA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.6,
SURVEY,1993,YEAR,,TENNESSEE,"HAY, ALFALFA - ACRES HARVESTED","60,000",
SURVEY,1993,YEAR,,TENNESSEE,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","18,117,000",
SURVEY,1993,YEAR,,TENNESSEE,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","198,000",
SURVEY,1993,YEAR,,TENNESSEE,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.3,
